Percentile,Threshold,Precision,Recall,F1
90.0,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
92.5,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
95.0,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
97.5,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
98.0,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
99.0,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
99.5,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
99.7,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
99.9,1.0,0.45693563009972804,0.22419928825622776,0.3008057296329454
